#########################################
#     NEBULAR output spectrum
#########################################
#
# Electron temperature [K]      : 10000
# Electron density [cm-3]       : 100
# Helium abundance              : 0.1
# Ionisation fraction (H+)      : 1
# Ionisation fraction (He+)     : 1
# Ionisation fraction (He++)    : 9.25655e-09
# H+ density [cm-3]             : 90
# He+ density [cm-3]            : 10
# He++ density [cm-3]           : 9.25655e-08
# Total nuclear density [cm-3]  : 100
# Total matter density [g cm-3] : 2.17083e-22
#
# Col 1:  Frequency [Hz]
# Col 2:  Wavelength [A]
# Col 3:  Total spectrum: f_lambda (erg s-1 cm-2 A-1)
# Col 4:  j_fb (free-bound HI)
# Col 5:  j_fb (free-bound HeI)
# Col 6:  j_fb (free-bound HeII)
# Col 7:  j_2q (two-photon HI)
# Col 8:  j_2q (two-photon HeI)
# Col 9:  j_2q (two-photon HeII)
# Col 10:  j_ff (free-free HII)
# Col 11: j_ff (free-free HeII)
# Col 12: j_ff (free-free HeIII)
# Col 13: j_nn' (HI   recombination lines)
# Col 14: j_nn' (HeI  recombination lines)
# Col 15: j_nn' (HeII recombination lines)
#
# nu lambda f_lambda fb_HI fb_HeI fb_HeII 2q_HI 2q_HeI 2q_HeII ff_HII ff_HeII ff_HeIII eml_HI eml_HeI eml_HeII
6.43055e+14 4662 6.73707e-16 2.81029e-16 3.65208e-17 2.38699e-24 3.16408e-16 8.04875e-19 1.9916e-25 3.50497e-17 3.89442e-18 1.3885e-25 0 0 0
6.42918e+14 4663 6.73558e-16 2.8109e-16 3.65269e-17 2.38751e-24 3.16184e-16 8.04213e-19 1.99001e-25 3.5058e-17 3.89534e-18 1.38883e-25 0 0 0
6.4278e+14 4664 6.73409e-16 2.81151e-16 3.65329e-17 2.38803e-24 3.15959e-16 8.03552e-19 1.98843e-25 3.50663e-17 3.89626e-18 1.38915e-25 0 0 0
6.42642e+14 4665 6.7326e-16 2.81212e-16 3.65389e-17 2.38855e-24 3.15735e-16 8.02891e-19 1.98685e-25 3.50746e-17 3.89718e-18 1.38948e-25 0 0 0
6.42504e+14 4666 6.73111e-16 2.81272e-16 3.6545e-17 2.38907e-24 3.15511e-16 8.02231e-19 1.98527e-25 3.50829e-17 3.8981e-18 1.38981e-25 0 0 0
6.42367e+14 4667 6.72963e-16 2.81333e-16 3.6551e-17 2.38959e-24 3.15287e-16 8.01572e-19 1.98369e-25 3.50912e-17 3.89902e-18 1.39013e-25 0 0 0
6.42229e+14 4668 6.72814e-16 2.81393e-16 3.6557e-17 2.39011e-24 3.15063e-16 8.00913e-19 1.98211e-25 3.50994e-17 3.89994e-18 1.39046e-25 0 0 0
6.42091e+14 4669 6.72666e-16 2.81454e-16 3.65631e-17 2.39062e-24 3.1484e-16 8.00255e-19 1.98053e-25 3.51077e-17 3.90085e-18 1.39078e-25 0 0 0
6.41954e+14 4670 6.72518e-16 2.81514e-16 3.65691e-17 2.39114e-24 3.14617e-16 7.99598e-19 1.97896e-25 3.51159e-17 3.90177e-18 1.39111e-25 0 0 0
6.41816e+14 4671 6.72369e-16 2.81575e-16 3.65751e-17 2.39166e-24 3.14394e-16 7.98941e-19 1.97739e-25 3.51242e-17 3.90269e-18 1.39143e-25 0 0 0
6.41679e+14 4672 6.72222e-16 2.81635e-16 3.65811e-17 2.39218e-24 3.14171e-16 7.98285e-19 1.97581e-25 3.51324e-17 3.9036e-18 1.39175e-25 0 0 0
6.41542e+14 4673 6.72074e-16 2.81696e-16 3.65871e-17 2.39269e-24 3.13948e-16 7.9763e-19 1.97424e-25 3.51407e-17 3.90452e-18 1.39208e-25 0 0 0
6.41404e+14 4674 6.71926e-16 2.81756e-16 3.65931e-17 2.39321e-24 3.13726e-16 7.96975e-19 1.97268e-25 3.51489e-17 3.90544e-18 1.3924e-25 0 0 0
6.41267e+14 4675 6.71779e-16 2.81816e-16 3.65991e-17 2.39373e-24 3.13504e-16 7.96321e-19 1.97111e-25 3.51572e-17 3.90635e-18 1.39273e-25 0 0 0
6.4113e+14 4676 6.71632e-16 2.81877e-16 3.66051e-17 2.39424e-24 3.13282e-16 7.95668e-19 1.96954e-25 3.51654e-17 3.90727e-18 1.39305e-25 0 0 0
6.40993e+14 4677 6.71484e-16 2.81937e-16 3.6611e-17 2.39476e-24 3.1306e-16 7.95015e-19 1.96798e-25 3.51736e-17 3.90818e-18 1.39337e-25 0 0 0
6.40856e+14 4678 6.71337e-16 2.81997e-16 3.6617e-17 2.39527e-24 3.12838e-16 7.94363e-19 1.96642e-25 3.51818e-17 3.90909e-18 1.3937e-25 0 0 0
6.40719e+14 4679 6.71191e-16 2.82057e-16 3.6623e-17 2.39579e-24 3.12617e-16 7.93711e-19 1.96486e-25 3.51901e-17 3.91001e-18 1.39402e-25 0 0 0
6.40582e+14 4680 6.71044e-16 2.82117e-16 3.66289e-17 2.3963e-24 3.12396e-16 7.93061e-19 1.9633e-25 3.51983e-17 3.91092e-18 1.39434e-25 0 0 0
6.40445e+14 4681 6.70897e-16 2.82177e-16 3.66349e-17 2.39682e-24 3.12175e-16 7.9241e-19 1.96174e-25 3.52065e-17 3.91183e-18 1.39466e-25 0 0 0
6.40309e+14 4682 6.70751e-16 2.82237e-16 3.66409e-17 2.39733e-24 3.11954e-16 7.91761e-19 1.96019e-25 3.52147e-17 3.91274e-18 1.39499e-25 0 0 0
6.40172e+14 4683 6.70605e-16 2.82297e-16 3.66468e-17 2.39784e-24 3.11733e-16 7.91112e-19 1.95863e-25 3.52229e-17 3.91365e-18 1.39531e-25 0 0 0
6.40035e+14 4684 6.70459e-16 2.82357e-16 3.66527e-17 2.39836e-24 3.11513e-16 7.90464e-19 1.95708e-25 3.52311e-17 3.91456e-18 1.39563e-25 0 0 0
6.39899e+14 4685 6.70313e-16 2.82417e-16 3.66587e-17 2.39887e-24 3.11292e-16 7.89817e-19 1.95553e-25 3.52392e-17 3.91547e-18 1.39595e-25 0 0 0
6.39762e+14 4686 6.70167e-16 2.82477e-16 3.66646e-17 2.39938e-24 3.11072e-16 7.8917e-19 1.95398e-25 3.52474e-17 3.91638e-18 1.39627e-25 0 0 0
6.39625e+14 4687 6.70021e-16 2.82537e-16 3.66706e-17 2.39989e-24 3.10853e-16 7.88524e-19 1.95243e-25 3.52556e-17 3.91729e-18 1.3966e-25 0 0 0
6.39489e+14 4688 6.69887e-16 2.82597e-16 3.66765e-17 2.40041e-24 3.10633e-16 7.87878e-19 1.95088e-25 3.52638e-17 3.9182e-18 1.39692e-25 0 0 1.11941e-20
6.39353e+14 4689 6.69731e-16 2.82656e-16 3.66824e-17 2.40092e-24 3.10414e-16 7.87233e-19 1.94934e-25 3.5272e-17 3.91911e-18 1.39724e-25 0 0 0
6.39216e+14 4690 6.69585e-16 2.82716e-16 3.66883e-17 2.40143e-24 3.10194e-16 7.86589e-19 1.94779e-25 3.52801e-17 3.92001e-18 1.39756e-25 0 0 0
6.3908e+14 4691 6.6944e-16 2.82776e-16 3.66942e-17 2.40194e-24 3.09975e-16 7.85945e-19 1.94625e-25 3.52883e-17 3.92092e-18 1.39788e-25 0 0 0
6.38944e+14 4692 6.69296e-16 2.82835e-16 3.67001e-17 2.40245e-24 3.09756e-16 7.85302e-19 1.94471e-25 3.52964e-17 3.92183e-18 1.3982e-25 0 0 0
6.38808e+14 4693 6.69151e-16 2.82895e-16 3.6706e-17 2.40296e-24 3.09538e-16 7.8466e-19 1.94317e-25 3.53046e-17 3.92273e-18 1.39852e-25 0 0 0
6.38672e+14 4694 6.69006e-16 2.82955e-16 3.67119e-17 2.40347e-24 3.09319e-16 7.84018e-19 1.94164e-25 3.53127e-17 3.92364e-18 1.39884e-25 0 0 0
6.38536e+14 4695 6.68862e-16 2.83014e-16 3.67178e-17 2.40398e-24 3.09101e-16 7.83377e-19 1.9401e-25 3.53209e-17 3.92454e-18 1.39916e-25 0 0 0
6.384e+14 4696 6.68718e-16 2.83074e-16 3.67237e-17 2.40449e-24 3.08883e-16 7.82737e-19 1.93857e-25 3.5329e-17 3.92544e-18 1.39948e-25 0 0 0
6.38264e+14 4697 6.68573e-16 2.83133e-16 3.67296e-17 2.405e-24 3.08665e-16 7.82097e-19 1.93703e-25 3.53371e-17 3.92635e-18 1.3998e-25 0 0 0
6.38128e+14 4698 6.68429e-16 2.83192e-16 3.67354e-17 2.40551e-24 3.08447e-16 7.81458e-19 1.9355e-25 3.53453e-17 3.92725e-18 1.40012e-25 0 0 0
6.37992e+14 4699 6.68286e-16 2.83252e-16 3.67413e-17 2.40601e-24 3.0823e-16 7.8082e-19 1.93397e-25 3.53534e-17 3.92815e-18 1.40044e-25 0 0 0
6.37856e+14 4700 6.68142e-16 2.83311e-16 3.67472e-17 2.40652e-24 3.08013e-16 7.80182e-19 1.93244e-25 3.53615e-17 3.92905e-18 1.40076e-25 0 0 0
6.37721e+14 4701 6.67998e-16 2.8337e-16 3.6753e-17 2.40703e-24 3.07796e-16 7.79545e-19 1.93092e-25 3.53696e-17 3.92996e-18 1.40108e-25 0 0 0
6.37585e+14 4702 6.67855e-16 2.8343e-16 3.67589e-17 2.40754e-24 3.07579e-16 7.78908e-19 1.92939e-25 3.53777e-17 3.93086e-18 1.40139e-25 0 0 0
6.37449e+14 4703 6.67712e-16 2.83489e-16 3.67647e-17 2.40804e-24 3.07362e-16 7.78272e-19 1.92787e-25 3.53858e-17 3.93176e-18 1.40171e-25 0 0 0
6.37314e+14 4704 6.67568e-16 2.83548e-16 3.67706e-17 2.40855e-24 3.07146e-16 7.77637e-19 1.92634e-25 3.53939e-17 3.93266e-18 1.40203e-25 0 0 0
6.37178e+14 4705 6.67426e-16 2.83607e-16 3.67764e-17 2.40906e-24 3.06929e-16 7.77002e-19 1.92482e-25 3.5402e-17 3.93356e-18 1.40235e-25 0 0 0
6.37043e+14 4706 6.67283e-16 2.83666e-16 3.67822e-17 2.40956e-24 3.06713e-16 7.76368e-19 1.9233e-25 3.54101e-17 3.93445e-18 1.40267e-25 0 0 0
6.36908e+14 4707 6.6714e-16 2.83725e-16 3.67881e-17 2.41007e-24 3.06497e-16 7.75735e-19 1.92179e-25 3.54182e-17 3.93535e-18 1.40298e-25 0 0 0
6.36772e+14 4708 6.66997e-16 2.83784e-16 3.67939e-17 2.41057e-24 3.06281e-16 7.75102e-19 1.92027e-25 3.54262e-17 3.93625e-18 1.4033e-25 0 0 0
6.36637e+14 4709 6.66855e-16 2.83843e-16 3.67997e-17 2.41108e-24 3.06066e-16 7.7447e-19 1.91876e-25 3.54343e-17 3.93715e-18 1.40362e-25 0 0 0
6.36502e+14 4710 6.66713e-16 2.83902e-16 3.68055e-17 2.41158e-24 3.05851e-16 7.73839e-19 1.91724e-25 3.54424e-17 3.93804e-18 1.40394e-25 0 0 0
6.36367e+14 4711 6.66571e-16 2.83961e-16 3.68113e-17 2.41209e-24 3.05635e-16 7.73208e-19 1.91573e-25 3.54505e-17 3.93894e-18 1.40425e-25 0 0 0
6.36232e+14 4712 6.66429e-16 2.8402e-16 3.68171e-17 2.41259e-24 3.05421e-16 7.72578e-19 1.91422e-25 3.54585e-17 3.93983e-18 1.40457e-25 0 0 0
6.36097e+14 4713 6.66287e-16 2.84079e-16 3.68229e-17 2.4131e-24 3.05206e-16 7.71948e-19 1.91271e-25 3.54666e-17 3.94073e-18 1.40489e-25 0 0 0
6.35962e+14 4714 5.78376e-15 2.84138e-16 3.68287e-17 2.4136e-24 3.04991e-16 7.71319e-19 1.91121e-25 3.54746e-17 3.94162e-18 1.4052e-25 0 5.11762e-15 0
6.35827e+14 4715 6.66004e-16 2.84197e-16 3.68345e-17 2.4141e-24 3.04777e-16 7.70691e-19 1.9097e-25 3.54827e-17 3.94252e-18 1.40552e-25 0 0 0
6.35692e+14 4716 6.65862e-16 2.84255e-16 3.68403e-17 2.41461e-24 3.04563e-16 7.70063e-19 1.90819e-25 3.54907e-17 3.94341e-18 1.40584e-25 0 0 0
6.35557e+14 4717 6.65721e-16 2.84314e-16 3.68461e-17 2.41511e-24 3.04349e-16 7.69436e-19 1.90669e-25 3.54987e-17 3.9443e-18 1.40615e-25 0 0 0
6.35423e+14 4718 6.6558e-16 2.84373e-16 3.68518e-17 2.41561e-24 3.04135e-16 7.6881e-19 1.90519e-25 3.55068e-17 3.9452e-18 1.40647e-25 0 0 0
6.35288e+14 4719 6.65439e-16 2.84431e-16 3.68576e-17 2.41611e-24 3.03921e-16 7.68184e-19 1.90369e-25 3.55148e-17 3.94609e-18 1.40678e-25 0 0 0
6.35154e+14 4720 6.65298e-16 2.8449e-16 3.68634e-17 2.41661e-24 3.03708e-16 7.67559e-19 1.90219e-25 3.55228e-17 3.94698e-18 1.4071e-25 0 0 0
6.35019e+14 4721 6.65158e-16 2.84548e-16 3.68691e-17 2.41711e-24 3.03495e-16 7.66934e-19 1.9007e-25 3.55308e-17 3.94787e-18 1.40741e-25 0 0 0
6.34884e+14 4722 6.65017e-16 2.84607e-16 3.68749e-17 2.41761e-24 3.03281e-16 7.6631e-19 1.8992e-25 3.55389e-17 3.94876e-18 1.40773e-25 0 0 0
6.3475e+14 4723 6.64877e-16 2.84665e-16 3.68806e-17 2.41811e-24 3.03069e-16 7.65687e-19 1.89771e-25 3.55469e-17 3.94965e-18 1.40804e-25 0 0 0
6.34616e+14 4724 6.64736e-16 2.84724e-16 3.68864e-17 2.41861e-24 3.02856e-16 7.65064e-19 1.89621e-25 3.55549e-17 3.95054e-18 1.40836e-25 0 0 0
6.34481e+14 4725 6.64596e-16 2.84782e-16 3.68921e-17 2.41911e-24 3.02643e-16 7.64442e-19 1.89472e-25 3.55629e-17 3.95143e-18 1.40867e-25 0 0 0
6.34347e+14 4726 6.64456e-16 2.8484e-16 3.68978e-17 2.41961e-24 3.02431e-16 7.63821e-19 1.89323e-25 3.55709e-17 3.95232e-18 1.40898e-25 0 0 0
6.34213e+14 4727 6.64317e-16 2.84899e-16 3.69036e-17 2.42011e-24 3.02219e-16 7.632e-19 1.89175e-25 3.55788e-17 3.9532e-18 1.4093e-25 0 0 0
6.34079e+14 4728 6.64177e-16 2.84957e-16 3.69093e-17 2.42061e-24 3.02007e-16 7.6258e-19 1.89026e-25 3.55868e-17 3.95409e-18 1.40961e-25 0 0 0
6.33945e+14 4729 6.64037e-16 2.85015e-16 3.6915e-17 2.42111e-24 3.01795e-16 7.6196e-19 1.88877e-25 3.55948e-17 3.95498e-18 1.40993e-25 0 0 0
6.33811e+14 4730 6.63898e-16 2.85073e-16 3.69207e-17 2.42161e-24 3.01584e-16 7.61341e-19 1.88729e-25 3.56028e-17 3.95586e-18 1.41024e-25 0 0 0
6.33677e+14 4731 6.63759e-16 2.85131e-16 3.69264e-17 2.42211e-24 3.01373e-16 7.60723e-19 1.88581e-25 3.56107e-17 3.95675e-18 1.41055e-25 0 0 0
6.33543e+14 4732 6.6362e-16 2.8519e-16 3.69321e-17 2.4226e-24 3.01161e-16 7.60105e-19 1.88433e-25 3.56187e-17 3.95763e-18 1.41087e-25 0 0 0
6.33409e+14 4733 6.63481e-16 2.85248e-16 3.69378e-17 2.4231e-24 3.0095e-16 7.59488e-19 1.88285e-25 3.56267e-17 3.95852e-18 1.41118e-25 0 0 0
6.33275e+14 4734 6.63342e-16 2.85306e-16 3.69435e-17 2.4236e-24 3.0074e-16 7.58872e-19 1.88137e-25 3.56346e-17 3.9594e-18 1.41149e-25 0 0 0
6.33141e+14 4735 6.63203e-16 2.85364e-16 3.69492e-17 2.42409e-24 3.00529e-16 7.58256e-19 1.87989e-25 3.56426e-17 3.96029e-18 1.4118e-25 0 0 0
6.33008e+14 4736 6.63065e-16 2.85422e-16 3.69549e-17 2.42459e-24 3.00319e-16 7.57641e-19 1.87842e-25 3.56505e-17 3.96117e-18 1.41212e-25 0 0 0
6.32874e+14 4737 6.62926e-16 2.85479e-16 3.69606e-17 2.42509e-24 3.00109e-16 7.57026e-19 1.87695e-25 3.56585e-17 3.96205e-18 1.41243e-25 0 0 0
6.32741e+14 4738 6.62788e-16 2.85537e-16 3.69662e-17 2.42558e-24 2.99898e-16 7.56412e-19 1.87547e-25 3.56664e-17 3.96293e-18 1.41274e-25 0 0 0
6.32607e+14 4739 6.6265e-16 2.85595e-16 3.69719e-17 2.42608e-24 2.99689e-16 7.55798e-19 1.874e-25 3.56743e-17 3.96382e-18 1.41305e-25 0 0 0
6.32474e+14 4740 6.62512e-16 2.85653e-16 3.69776e-17 2.42657e-24 2.99479e-16 7.55186e-19 1.87253e-25 3.56823e-17 3.9647e-18 1.41336e-25 0 0 0
6.3234e+14 4741 6.62374e-16 2.85711e-16 3.69832e-17 2.42707e-24 2.9927e-16 7.54573e-19 1.87107e-25 3.56902e-17 3.96558e-18 1.41367e-25 0 0 0
6.32207e+14 4742 6.62236e-16 2.85768e-16 3.69889e-17 2.42756e-24 2.9906e-16 7.53962e-19 1.8696e-25 3.56981e-17 3.96646e-18 1.41398e-25 0 0 0
6.32073e+14 4743 6.62099e-16 2.85826e-16 3.69945e-17 2.42805e-24 2.98851e-16 7.53351e-19 1.86813e-25 3.5706e-17 3.96734e-18 1.4143e-25 0 0 0
6.3194e+14 4744 6.61961e-16 2.85884e-16 3.70002e-17 2.42855e-24 2.98642e-16 7.5274e-19 1.86667e-25 3.57139e-17 3.96821e-18 1.41461e-25 0 0 0
6.31807e+14 4745 6.61824e-16 2.85941e-16 3.70058e-17 2.42904e-24 2.98434e-16 7.52131e-19 1.86521e-25 3.57218e-17 3.96909e-18 1.41492e-25 0 0 0
6.31674e+14 4746 6.61687e-16 2.85999e-16 3.70114e-17 2.42953e-24 2.98225e-16 7.51521e-19 1.86375e-25 3.57297e-17 3.96997e-18 1.41523e-25 0 0 0
6.31541e+14 4747 6.6155e-16 2.86057e-16 3.70171e-17 2.43003e-24 2.98017e-16 7.50913e-19 1.86229e-25 3.57376e-17 3.97085e-18 1.41554e-25 0 0 0
6.31408e+14 4748 6.61413e-16 2.86114e-16 3.70227e-17 2.43052e-24 2.97808e-16 7.50305e-19 1.86083e-25 3.57455e-17 3.97172e-18 1.41585e-25 0 0 0
6.31275e+14 4749 6.61276e-16 2.86171e-16 3.70283e-17 2.43101e-24 2.976e-16 7.49698e-19 1.85938e-25 3.57534e-17 3.9726e-18 1.41616e-25 0 0 0
6.31142e+14 4750 6.61139e-16 2.86229e-16 3.70339e-17 2.4315e-24 2.97393e-16 7.49091e-19 1.85792e-25 3.57613e-17 3.97348e-18 1.41647e-25 0 0 0
6.31009e+14 4751 6.61003e-16 2.86286e-16 3.70395e-17 2.43199e-24 2.97185e-16 7.48485e-19 1.85647e-25 3.57692e-17 3.97435e-18 1.41678e-25 0 0 0
6.30876e+14 4752 6.60866e-16 2.86344e-16 3.70451e-17 2.43249e-24 2.96978e-16 7.47879e-19 1.85502e-25 3.5777e-17 3.97523e-18 1.41709e-25 0 0 0
6.30744e+14 4753 6.6073e-16 2.86401e-16 3.70507e-17 2.43298e-24 2.9677e-16 7.47274e-19 1.85357e-25 3.57849e-17 3.9761e-18 1.41739e-25 0 0 0
6.30611e+14 4754 6.60594e-16 2.86458e-16 3.70563e-17 2.43347e-24 2.96563e-16 7.4667e-19 1.85212e-25 3.57928e-17 3.97697e-18 1.4177e-25 0 0 0
6.30478e+14 4755 6.60458e-16 2.86515e-16 3.70619e-17 2.43396e-24 2.96356e-16 7.46066e-19 1.85067e-25 3.58006e-17 3.97785e-18 1.41801e-25 0 0 0
6.30346e+14 4756 6.60322e-16 2.86573e-16 3.70675e-17 2.43445e-24 2.9615e-16 7.45463e-19 1.84922e-25 3.58085e-17 3.97872e-18 1.41832e-25 0 0 0
6.30213e+14 4757 6.60187e-16 2.8663e-16 3.70731e-17 2.43494e-24 2.95943e-16 7.4486e-19 1.84778e-25 3.58163e-17 3.97959e-18 1.41863e-25 0 0 0
6.30081e+14 4758 6.60051e-16 2.86687e-16 3.70787e-17 2.43542e-24 2.95737e-16 7.44258e-19 1.84633e-25 3.58242e-17 3.98046e-18 1.41894e-25 0 0 0
6.29948e+14 4759 6.59916e-16 2.86744e-16 3.70842e-17 2.43591e-24 2.95531e-16 7.43657e-19 1.84489e-25 3.5832e-17 3.98133e-18 1.41925e-25 0 0 0
6.29816e+14 4760 6.59781e-16 2.86801e-16 3.70898e-17 2.4364e-24 2.95325e-16 7.43056e-19 1.84345e-25 3.58398e-17 3.9822e-18 1.41955e-25 0 0 0
6.29684e+14 4761 6.59645e-16 2.86858e-16 3.70953e-17 2.43689e-24 2.95119e-16 7.42456e-19 1.84201e-25 3.58477e-17 3.98307e-18 1.41986e-25 0 0 0
6.29552e+14 4762 6.5951e-16 2.86915e-16 3.71009e-17 2.43738e-24 2.94913e-16 7.41857e-19 1.84058e-25 3.58555e-17 3.98394e-18 1.42017e-25 0 0 0
6.29419e+14 4763 6.59376e-16 2.86972e-16 3.71065e-17 2.43787e-24 2.94708e-16 7.41258e-19 1.83914e-25 3.58633e-17 3.98481e-18 1.42047e-25 0 0 0
6.29287e+14 4764 6.59241e-16 2.87029e-16 3.7112e-17 2.43835e-24 2.94503e-16 7.40659e-19 1.8377e-25 3.58711e-17 3.98568e-18 1.42078e-25 0 0 0
6.29155e+14 4765 6.59106e-16 2.87086e-16 3.71175e-17 2.43884e-24 2.94298e-16 7.40061e-19 1.83627e-25 3.58789e-17 3.98655e-18 1.42109e-25 0 0 0
6.29023e+14 4766 6.58972e-16 2.87142e-16 3.71231e-17 2.43933e-24 2.94093e-16 7.39464e-19 1.83484e-25 3.58867e-17 3.98741e-18 1.4214e-25 0 0 0
6.28891e+14 4767 6.58838e-16 2.87199e-16 3.71286e-17 2.43981e-24 2.93888e-16 7.38868e-19 1.83341e-25 3.58945e-17 3.98828e-18 1.4217e-25 0 0 0
6.28759e+14 4768 6.58703e-16 2.87256e-16 3.71341e-17 2.4403e-24 2.93684e-16 7.38272e-19 1.83198e-25 3.59023e-17 3.98915e-18 1.42201e-25 0 0 0
6.28628e+14 4769 6.58569e-16 2.87313e-16 3.71396e-17 2.44078e-24 2.93479e-16 7.37676e-19 1.83055e-25 3.59101e-17 3.99001e-18 1.42231e-25 0 0 0
6.28496e+14 4770 6.58435e-16 2.87369e-16 3.71452e-17 2.44127e-24 2.93275e-16 7.37081e-19 1.82912e-25 3.59179e-17 3.99088e-18 1.42262e-25 0 0 0
6.28364e+14 4771 6.58302e-16 2.87426e-16 3.71507e-17 2.44175e-24 2.93071e-16 7.36487e-19 1.8277e-25 3.59257e-17 3.99174e-18 1.42293e-25 0 0 0
6.28232e+14 4772 6.58168e-16 2.87482e-16 3.71562e-17 2.44224e-24 2.92867e-16 7.35893e-19 1.82627e-25 3.59335e-17 3.99261e-18 1.42323e-25 0 0 0
6.28101e+14 4773 6.58034e-16 2.87539e-16 3.71617e-17 2.44272e-24 2.92664e-16 7.353e-19 1.82485e-25 3.59412e-17 3.99347e-18 1.42354e-25 0 0 0
6.27969e+14 4774 6.57901e-16 2.87595e-16 3.71672e-17 2.44321e-24 2.9246e-16 7.34708e-19 1.82343e-25 3.5949e-17 3.99433e-18 1.42384e-25 0 0 0
6.27838e+14 4775 6.57768e-16 2.87652e-16 3.71727e-17 2.44369e-24 2.92257e-16 7.34116e-19 1.82201e-25 3.59568e-17 3.9952e-18 1.42415e-25 0 0 0
6.27706e+14 4776 6.57635e-16 2.87708e-16 3.71781e-17 2.44417e-24 2.92054e-16 7.33525e-19 1.82059e-25 3.59645e-17 3.99606e-18 1.42445e-25 0 0 0
6.27575e+14 4777 6.57502e-16 2.87765e-16 3.71836e-17 2.44466e-24 2.91851e-16 7.32934e-19 1.81918e-25 3.59723e-17 3.99692e-18 1.42476e-25 0 0 0
6.27443e+14 4778 6.57369e-16 2.87821e-16 3.71891e-17 2.44514e-24 2.91648e-16 7.32344e-19 1.81776e-25 3.598e-17 3.99778e-18 1.42506e-25 0 0 0
6.27312e+14 4779 6.57236e-16 2.87877e-16 3.71946e-17 2.44562e-24 2.91446e-16 7.31754e-19 1.81635e-25 3.59878e-17 3.99864e-18 1.42536e-25 0 0 0
6.27181e+14 4780 6.57103e-16 2.87934e-16 3.72e-17 2.4461e-24 2.91244e-16 7.31165e-19 1.81493e-25 3.59955e-17 3.9995e-18 1.42567e-25 0 0 0
6.2705e+14 4781 6.56971e-16 2.8799e-16 3.72055e-17 2.44658e-24 2.91041e-16 7.30577e-19 1.81352e-25 3.60033e-17 4.00036e-18 1.42597e-25 0 0 0
6.26919e+14 4782 6.56839e-16 2.88046e-16 3.72109e-17 2.44707e-24 2.90839e-16 7.29989e-19 1.81211e-25 3.6011e-17 4.00122e-18 1.42628e-25 0 0 0
6.26787e+14 4783 6.56706e-16 2.88102e-16 3.72164e-17 2.44755e-24 2.90638e-16 7.29402e-19 1.81071e-25 3.60187e-17 4.00208e-18 1.42658e-25 0 0 0
6.26656e+14 4784 6.56574e-16 2.88158e-16 3.72218e-17 2.44803e-24 2.90436e-16 7.28815e-19 1.8093e-25 3.60264e-17 4.00294e-18 1.42688e-25 0 0 0
6.26526e+14 4785 6.56442e-16 2.88214e-16 3.72273e-17 2.44851e-24 2.90234e-16 7.28229e-19 1.80789e-25 3.60342e-17 4.00379e-18 1.42719e-25 0 0 0
6.26395e+14 4786 6.56311e-16 2.88271e-16 3.72327e-17 2.44899e-24 2.90033e-16 7.27644e-19 1.80649e-25 3.60419e-17 4.00465e-18 1.42749e-25 0 0 0
6.26264e+14 4787 6.56179e-16 2.88327e-16 3.72382e-17 2.44947e-24 2.89832e-16 7.27059e-19 1.80508e-25 3.60496e-17 4.00551e-18 1.42779e-25 0 0 0
6.26133e+14 4788 6.56047e-16 2.88383e-16 3.72436e-17 2.44995e-24 2.89631e-16 7.26474e-19 1.80368e-25 3.60573e-17 4.00636e-18 1.42809e-25 0 0 0
6.26002e+14 4789 6.55916e-16 2.88438e-16 3.7249e-17 2.45043e-24 2.8943e-16 7.25891e-19 1.80228e-25 3.6065e-17 4.00722e-18 1.4284e-25 0 0 0
6.25872e+14 4790 6.55785e-16 2.88494e-16 3.72544e-17 2.4509e-24 2.8923e-16 7.25307e-19 1.80088e-25 3.60727e-17 4.00807e-18 1.4287e-25 0 0 0
6.25741e+14 4791 6.55653e-16 2.8855e-16 3.72598e-17 2.45138e-24 2.89029e-16 7.24725e-19 1.79949e-25 3.60804e-17 4.00893e-18 1.429e-25 0 0 0
6.2561e+14 4792 6.55522e-16 2.88606e-16 3.72652e-17 2.45186e-24 2.88829e-16 7.24143e-19 1.79809e-25 3.6088e-17 4.00978e-18 1.4293e-25 0 0 0
6.2548e+14 4793 6.55392e-16 2.88662e-16 3.72706e-17 2.45234e-24 2.88629e-16 7.23561e-19 1.79669e-25 3.60957e-17 4.01064e-18 1.4296e-25 0 0 0
6.25349e+14 4794 6.55261e-16 2.88718e-16 3.7276e-17 2.45282e-24 2.88429e-16 7.2298e-19 1.7953e-25 3.61034e-17 4.01149e-18 1.42991e-25 0 0 0
6.25219e+14 4795 6.5513e-16 2.88773e-16 3.72814e-17 2.45329e-24 2.8823e-16 7.224e-19 1.79391e-25 3.61111e-17 4.01234e-18 1.43021e-25 0 0 0
6.25089e+14 4796 6.55e-16 2.88829e-16 3.72868e-17 2.45377e-24 2.8803e-16 7.2182e-19 1.79252e-25 3.61187e-17 4.01319e-18 1.43051e-25 0 0 0
6.24958e+14 4797 6.54869e-16 2.88885e-16 3.72922e-17 2.45424e-24 2.87831e-16 7.21241e-19 1.79113e-25 3.61264e-17 4.01404e-18 1.43081e-25 0 0 0
6.24828e+14 4798 6.54739e-16 2.8894e-16 3.72976e-17 2.45471e-24 2.87632e-16 7.20662e-19 1.78974e-25 3.61341e-17 4.01489e-18 1.43111e-25 0 0 0
